asset_id,asset_label,title,extension,bytes,site_id,day_id,participant_id,session_id,asset_role
asset-0242c7581685,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-406e5de67409,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-d72815c8580a,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-78251cc8391e,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-559fb76003c0,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-1df2a61fb2a7,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-a9b0a17f4793,participant-note.docx,Participant note,.docx,13351,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-a9b0a17f4793,participant_note
asset-583b5f43b861,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-e67c4befe800,recording.eeg,DNEW0001,.eeg,9222337,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,signal_recording
asset-05bfcf090e72,recording.edf,DNEW0001,.edf,8198056,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,signal_recording
asset-12b9950da8c7,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-480243177a86,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-fd19f0740b67,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-40c72d28be6b,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-df0f7b159449,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-45de4b72ae54,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-71a5685411e7,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-352291647766,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-ac556be8b747,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-7d6c64ed5432,support_file
asset-11b8ec5af43e,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-60d034c2ef38,recording.eeg,DNEW0000,.eeg,8736825,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,signal_recording
asset-bcfbd93375bf,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-b7e4d751bb55,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-a4d3650a3ec2,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-0641e91b1c0e,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-17903c2e99dc,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-e465d917ee19,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-ef7b0bd6edf8,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-9eecd05c3457,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-ebdc4ff93dd0,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-018f64a0c02b,support_file
asset-c03dbb9a5e6a,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-be92da07ac9e,recording.eeg,DNEW0000,.eeg,8736825,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,signal_recording
asset-1e7f987a7bad,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-3f937b40c045,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-eb577d92e42a,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-086720c514c0,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-2593a3075505,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-21abc443a7bb,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-b8c45e585c06,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-18f62e652ff3,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-06a11a1c8b04,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-9850aa66d6,session-680376ba04f4,support_file
asset-914a55d3468e,participant-note.docx,Participant note,.docx,13445,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-914a55d3468e,participant_note
asset-dabe2f30f206,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-30676e9ae24f,recording.eeg,DNEW0000,.eeg,7341914,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,signal_recording
asset-704961535b42,recording.eeg,DNEW0000,.eeg,7341914,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,signal_recording
asset-221c42acda0c,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-db06f190a981,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-9d851d8b1edc,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-6374f1635a74,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-59ac1ebd81cc,support.par,START,.par,40,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-c732059054e6,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-c7a0fc9966b5,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-9995942b93e2,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-8612a77ecff6,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-075cb43b0717,support_file
asset-0f32517f2d2f,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-a06da2910337,recording.eeg,D0000032,.eeg,12859998,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,signal_recording
asset-70fc4576d288,recording.edf,D0000032,.edf,11437376,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,signal_recording
asset-b9bd68365a8e,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-562ec3568856,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-f73914cc390a,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-42a9083fa6a3,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-7daf4f97f256,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-910c3324c20d,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-6df6cd4e2ed6,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-679d53a98073,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-511a1287fd19,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-e913a2be84,session-257fd4fba583,support_file
asset-a3131cb76485,participant-note.docx,Participant note,.docx,13533,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-a3131cb76485,participant_note
asset-708022ba5d25,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-a14c1b32c7d1,recording.eeg,DNEW0000,.eeg,12933832,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,signal_recording
asset-180d09eef6f8,recording.edf,DNEW0000,.edf,11517856,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,signal_recording
asset-40ae6f387cb6,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-862a43b0169a,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-b5e25aa01a51,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-d840cf00aa3e,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-e9fc999c69c2,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-0a9e751db1a2,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-39831e8c93b0,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-0afcdebbab9d,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-1e49655919ab,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-2d46a9a4e1,session-c387ce8d1614,support_file
asset-e8a6e7c0957a,participant-note.docx,Participant note,.docx,13455,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-e8a6e7c0957a,participant_note
asset-986f3d4ada1e,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-f7fe2d2fb60f,recording.eeg,DNEW0001,.eeg,10135218,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,signal_recording
asset-38a67f5b52ca,recording.edf,DNEW0001,.edf,9022976,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,signal_recording
asset-7a0ee5297e13,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-66c23bb04dc6,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-1b080f2d5ec0,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-ab5e797bdf14,support.exe,START,.exe,24576,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-c5c409bcbcbb,support.par,START,.par,20,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-fc6ec0c6eff2,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-3254987ef063,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-4b5604cc1760,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-5af54817c8c2,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-9d2fe9a9,participant-566ce99419,session-74a17beef963,support_file
asset-a2dd5618062f,participant-note.docx,Participant note,.docx,13392,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-a2dd5618062f,participant_note
asset-97db647aa02e,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-1c3f2ac61421,recording.eeg,DNEW0000,.eeg,22796830,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,signal_recording
asset-20d178561af4,recording.edf,DNEW0000,.edf,20330416,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,signal_recording
asset-0ec6f6cc73b8,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-c099df157a1a,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-6daf63f88d31,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-c42c8e5284c9,support.exe,START,.exe,24576,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-83ed0be0c7cb,support.par,START,.par,20,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-d250e6679b98,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-6b2e3a0d8ca5,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-3104dbe4571e,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-67ee07ff973b,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-9d2fe9a9,participant-176130dc7e,session-0e2e7aeb114c,support_file
asset-16fe0542a2c3,participant-note.docx,Participant note,.docx,13408,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-16fe0542a2c3,participant_note
asset-336c308a27e2,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-6d6c26c4573a,recording.eeg,DNEW0000,.eeg,9957670,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,signal_recording
asset-5da7efedc8dc,recording.edf,DNEW0000,.edf,8862016,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,signal_recording
asset-51add9fc2a08,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-0cd2dae5130b,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-060aac9527de,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-34ff3cd61b8c,support.exe,START,.exe,24576,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-586aaa1e64f4,support.par,START,.par,20,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-37ec94446010,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-d7034202b89a,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-4b13703ecd8d,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-ffa87cac4261,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-9d2fe9a9,participant-3930e46f36,session-d5462aaeba9c,support_file
asset-77be8ede16c1,participant-note.docx,Participant note,.docx,13394,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-77be8ede16c1,participant_note
asset-902f185719f6,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-3c7ba35d84ec,recording.eeg,DNEW0000,.eeg,13455285,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,signal_recording
asset-db1ccf7287c2,recording.edf,DNEW0000,.edf,11980616,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,signal_recording
asset-1335d06f2f39,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-159ceb41a5eb,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-fcd7e985bb32,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-5f70bce4eaee,support.exe,START,.exe,24576,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-691e1b54c6f5,support.par,START,.par,20,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-7416000f389f,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-d34b9b2142a3,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-6a33c65e788c,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-0214f1e9ebd3,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-9d2fe9a9,participant-ee3489ad4e,session-0613056a951c,support_file
asset-9607389b7b70,participant-note.docx,Participant note,.docx,13490,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9607389b7b70,participant_note
asset-1eb2a313d48a,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-77c791088799,recording.eeg,DNEW0000,.eeg,4994609,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,signal_recording
asset-98e5fcdab3b5,recording.edf,DNEW0000,.edf,4415496,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,signal_recording
asset-7f2b3180690e,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-0c65bc109bde,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-f0ff4d1430ec,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-12db1a95adee,support.exe,START,.exe,24576,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-d4286a5cf170,support.par,START,.par,20,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-58454d2ae862,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-dee70d5b3035,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-c0c9eb7f4f9e,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-4f651c5d573a,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-bdf281830672,support_file
asset-7845451e80c0,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-46464f07f242,recording.eeg,DNEW0000,.eeg,266370,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,signal_recording
asset-2d5c86e1e48a,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-4d6a78e4e3ea,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-2c78827b0e91,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-2894c33a3a03,support.exe,START,.exe,24576,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-adf0e3ee9b84,support.par,START,.par,20,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-0e336bf93af6,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-bf781f91da1a,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-f1687aff2503,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-c1b5602fbd67,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-9fe68af1b6db,support_file
asset-bf5ccf15329f,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-2ede5a4a19a7,recording.eeg,DNEW0000,.eeg,6557739,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,signal_recording
asset-5e473482b3a1,recording.edf,DNEW0000,.edf,5823896,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,signal_recording
asset-3e4409cb875f,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-a26473bd4360,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-66054f0db180,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-56a5a3f150f7,support.exe,START,.exe,24576,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-66abf6e8f07c,support.par,START,.par,20,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-c3b2651c7e0b,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-a30f39b6e958,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-4054d248169b,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-d2f04fb0cc3f,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-9d2fe9a9,participant-5fc45a701d,session-c724e13ff961,support_file
asset-b74068c83834,participant-note.docx,Participant note,.docx,13425,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b74068c83834,participant_note
asset-9d8a6de0db24,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-bf3a6c732afe,recording.eeg,DNEW0000,.eeg,3197020,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,signal_recording
asset-38001efb3f3a,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-081026eb7f3c,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-5bbbd7a7aa06,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-8a494226701f,support.exe,START,.exe,24576,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-2b5a45ba7bfd,support.par,START,.par,20,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-cd6981551836,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-b3cc6c212ce7,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-4a62bf2f8db2,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-24320a543da8,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-b8a7a611e8af,support_file
asset-06f96b2580d0,support.inf,AUTORUN,.inf,36,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-bdc9ff192740,support_file
asset-b3be5e7bce0e,recording.eeg,DNEW0000,.eeg,11534930,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-bdc9ff192740,signal_recording
asset-0086bb642f31,recording.edf,DNEW0000,.edf,10270416,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-bdc9ff192740,signal_recording
asset-cfc87731670e,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-bdc9ff192740,support_file
asset-eeb3a8d569eb,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-9d2fe9a9,participant-3d9dffe64d,session-bdc9ff192740,support_file
